Date,event,is_return_day,gross_return,spread_cost,net_return,gross_nav,net_nav,turnover,spy_return,stock_gross,spy_weight,net_exposure,cash_weight,active_stock_positions
2021-07-09,HOLD,True,-0.0015047156719070198,0.0,-0.0015047156719070198,0.971545584353708,0.9709111724123187,0.0,0.010674835236,0.5826108105103788,-1.0116377106278627,-0.4290269001174839,1.429026900117484,9
2021-07-12,HOLD,True,0.003065839207217369,0.0,0.003065839207217369,0.9745241868978185,0.9738878299514259,0.0,0.003581925055,0.587499082458671,-1.012158206775903,-0.4246591243172321,1.424659124317232,9
2021-07-13,HOLD,True,-0.0005579450278792031,0.0,-0.0005579450278792031,0.9739804559731908,0.9733444540789924,0.0,-0.003408986913,0.5838164408303627,-1.0092708903701837,-0.42545444953982114,1.4254544495398211,9
2021-07-14,HOLD,True,-0.004865255984330741,0.0,-0.004865255984330741,0.9692417917311461,0.9686088841489694,0.0,0.001492228931,0.5832951281808714,-1.0157186850026159,-0.4324235568217445,1.4324235568217445,9
2021-07-15,HOLD,True,-0.007902224530156765,0.0,-0.007902224530156765,0.9615826254688752,0.9609547192645196,0.0,-0.003415551073,0.576479132145451,-1.0203121819104999,-0.44383304976504906,1.443833049765049,9
2021-07-16,HOLD,True,-0.0033198975186934376,0.0,-0.0033198975186934376,0.9583902696965624,0.9577644480764566,0.0,-0.007843588269,0.5670388367932793,-1.015681230847824,-0.4486423940545448,1.4486423940545448,9
2021-07-19,HOLD,True,0.01327744981700718,0.0,0.01327744981700718,0.9711152484075665,0.9704811174723054,0.0,-0.014767932489,0.5579091638374808,-0.9875693169536508,-0.42966015311617,1.42966015311617,9
2021-07-20,HOLD,True,-0.005776739652834539,0.0,-0.005776739652834539,0.9655053684446182,0.9648749007186759,0.0,0.0143304233239999,0.569574997028986,-1.0075419106344448,-0.43796691360545875,1.4379669136054587,9
2021-07-21,HOLD,True,0.0011944678931881114,0.0,0.0011944678931881114,0.966658633607926,0.9660274128085273,0.0,0.008096320698,0.578236162816182,-1.0144875202885921,-0.43625135747241023,1.4362513574724103,9
2021-07-22,HOLD,True,-0.004946400477126023,0.0,-0.004946400477126023,0.9618771528814298,0.9612490543528944,0.0,0.002094120354,0.5782745990568559,-1.0216655461988888,-0.4433909471420329,1.443390947142033,9
2021-07-23,HOLD,True,-0.003987329936196993,0.0,-0.003987329936196993,0.9580418313148018,0.957416237222332,0.0,0.0102879713409999,0.5871392528998438,-1.0363085160273617,-0.44916926312751787,1.449169263127518,9
2021-07-26,HOLD,True,-0.0007509090484053571,0.0,-0.0007509090484053571,0.9573224290349167,0.9566973047067115,0.0,0.002454880211,0.589374924083322,-1.039633199272204,-0.45025827518888206,1.450258275188882,9
2021-07-27,HOLD,True,-0.004842131470459199,0.0,-0.004842131470459199,0.9526869479739103,0.9520648505798877,0.0,-0.004557616435,0.5826156448063872,-1.0399304297779455,-0.45731478497155825,1.4573147849715584,9
2021-07-28,HOLD,True,0.003457150349522431,0.0,0.003457150349522431,0.9559805299890838,0.9553562819108379,0.0,-0.000410013439,0.58362871747945,-1.0359227037886305,-0.4522939863091804,1.4522939863091804,9
2021-07-29,HOLD,True,0.0055861190943296,0.0,0.0055861190943296,0.9613207510814631,0.9606930158791078,0.0,0.004147391929,0.5902142071820562,-1.0344405730125366,-0.44422636583048036,1.4442263658304804,9
2021-07-30,HOLD,True,0.006262663931989598,0.0,0.006262663931989598,0.9673411798763342,0.9667095133793682,0.0,-0.004856462045,0.5877721304120422,-1.0230100832812659,-0.4352379528692237,1.4352379528692236,9
2021-08-02,HOLD,True,0.00571092022344466,0.0,0.00571092022344466,0.9728655881834607,0.9722303142895228,0.0,-0.002098013728,0.5879788610682477,-1.0150668284041782,-0.4270879673359303,1.4270879673359305,9
2021-08-03,HOLD,True,-0.004331851043378188,0.0,-0.004331851043378188,0.9686512793702214,0.9680187573881638,0.0,0.008135469275,0.5944802549320185,-1.0277770504872452,-0.4332967955552269,1.433296795555227,9
2021-08-04,REBALANCE,True,0.006601268105816738,6.974104535029882e-05,0.006529222967416537,0.9750456061663867,0.9743391676917925,0.28752645600903337,-0.004918961804,0.6229029050462418,-1.0000715777910432,-0.37716867274480137,1.3771686727448014,7
2021-08-05,HOLD,True,-0.00387153186578415,0.0,-0.00387153186578415,0.9712706860315207,0.9705669825559922,0.0,0.006332862545,0.6277952182102576,-1.0103163656324243,-0.3825211474221667,1.3825211474221668,7
2021-08-06,HOLD,True,-0.004401999866900264,0.0,-0.004401999866900264,0.9669951526008858,0.9662945468279629,0.0,0.001652480985,0.6278264388265503,-1.01646035255211,-0.3886339137255598,1.3886339137255599,7
2021-08-09,HOLD,True,-0.0006906573583853604,0.0,-0.0006906573583853604,0.966327290283219,0.9656271683888286,0.0,-0.000813577708,0.6267416757344154,-1.016335322537305,-0.3895936468028897,1.3895936468028898,7
2021-08-10,HOLD,True,-0.007246441885460864,0.0,-0.007246441885460864,0.9593248557318468,0.9586298072300767,0.0,0.001243978016,0.6252906651133403,-1.0250274229871057,-0.39973675787376545,1.3997367578737654,7
2021-08-11,HOLD,True,-0.006094110705239686,0.0,-0.006094110705239686,0.9534786238587288,0.9527878110594741,0.0,0.002484864914,0.6255558154792057,-1.0338750265334515,-0.4083192110542458,1.4083192110542457,7
2021-08-12,HOLD,True,-0.0030270155687639466,0.0,-0.0030270155687639466,0.9505924292198248,0.9499037075216685,0.0,0.002996980486,0.6275268366944163,-1.0401219952860796,-0.4125951585916633,1.4125951585916634,7
2021-08-13,HOLD,True,-0.0010027392131863877,0.0,-0.0010027392131863877,0.949639232915288,0.9489512018253854,0.0,0.001819774887,0.6290476561194217,-1.0430607010391832,-0.41401304491976154,1.4140130449197614,7
2021-08-16,HOLD,True,-0.00167380661718608,0.0,-0.00167380661718608,0.9480497204832948,0.9473628410243834,0.0,0.002354682454,0.6308859072396568,-1.0472697047321362,-0.41638379749247956,1.4163837974924796,7
2021-08-17,HOLD,True,-0.0037533260385411715,0.0,-0.0037533260385411715,0.9444913807815732,0.9438070794052202,0.0,-0.006555249793,0.622604303630479,-1.0443242797287624,-0.42171997609828343,1.4217199760982833,7
2021-08-18,HOLD,True,0.0032193379720488746,0.0,0.0032193379720488746,0.9475320177479962,0.946845513374238,0.0,-0.010944959914,0.6124219609498772,-1.0295796275596636,-0.4171576666097863,1.4171576666097865,7
2021-08-19,HOLD,True,0.0037510902586019856,0.0,0.0037510902586019856,0.9510862958694842,0.9503972163558569,0.0,0.001548340088,0.6154585500479597,-1.0273201961904075,-0.41186164614244786,1.4118616461424478,7
2021-08-20,HOLD,True,-0.0005959049034842678,0.0,-0.0005959049034842678,0.9505195388821389,0.9498308699943727,0.0,0.007957077252,0.6234086035518331,-1.0361120866270148,-0.4127034830751816,1.4127034830751817,7
2021-08-23,HOLD,True,0.004281034993658395,0.0,0.004281034993658395,0.9545887462902494,0.9538971291868756,0.0,0.0087964633709999,0.6340892024987581,-1.0407706331444162,-0.4066814306456581,1.406681430645658,7
2021-08-24,HOLD,True,0.0014957118856790963,0.0,0.0014957118856790963,0.9560165360240112,0.9553238844607157,0.0,0.001587443545,0.6362853794031907,-1.0408659621768002,-0.4045805827736095,1.4045805827736093,7
2021-08-25,HOLD,True,0.0013227678761265071,0.0,0.0013227678761265071,0.9572811239869095,0.9565875562063768,0.0,0.002098354801,0.6389470747032862,-1.0416721777715205,-0.4027251030682343,1.4027251030682344,7
2021-08-26,HOLD,True,0.0030269589198006486,0.0,0.0030269589198006486,0.9601787746239184,0.9594831074422061,0.0,-0.005903187721,0.6339060396728554,-1.0323979651330486,-0.3984919254601933,1.3984919254601933,7
2021-08-27,HOLD,True,0.004487962824766267,0.0,0.004487962824766267,0.9644880212695602,0.9637892319593979,0.0,0.008940976113,0.6447311187500656,-1.0369747067443216,-0.39224358799425596,1.3922435879942558,7
2021-08-30,HOLD,True,0.0010143087173304366,0.0,0.0010143087173304366,0.9654663098772948,0.9647668117790436,0.0,0.004397556913,0.649646640506995,-1.0404794946129816,-0.39083285410598667,1.3908328541059867,7
2021-08-31,HOLD,True,-0.0008781349787025938,0.0,-0.0008781349787025938,0.9646185001398326,0.963919616295329,0.0,-0.001481547,0.6477958384392785,-1.0398511049670904,-0.3920552665278119,1.3920552665278119,7
2021-09-01,HOLD,True,-0.0034984144674012896,0.0,-0.0034984144674012896,0.9612438648234205,0.9605474259642695,0.0,0.000531490832,0.6471139681691125,-1.0440563180237816,-0.3969423498546691,1.3969423498546691,7
2021-09-02,REBALANCE,True,-0.004982066420942788,8.953720702225689e-05,-0.005075281190564662,0.9564548840421465,0.9556723776806277,0.37698867860668256,0.003076582559,0.5000157658576168,-0.9471987788956565,-0.4471830130380397,1.4471830130380396,8
2021-09-03,HOLD,True,0.003196515329328742,0.0,0.003196515329328742,0.9595122067407986,0.9587271990856998,0.0,-0.000242723802,0.5013797055833706,-0.9439515157166618,-0.4425718101332912,1.4425718101332912,8
2021-09-07,HOLD,True,0.0013680294217286448,0.0,0.0013680294217286448,0.9608248476701278,0.9600387661014604,0.0,-0.003575527501,0.4986903872789128,-0.9392914128242857,-0.44060102554537295,1.440601025545373,8
2021-09-08,HOLD,True,-0.00605066345206795,0.0,-0.00605066345206795,0.9550112198804914,0.9542298946268419,0.0,-0.001218269614,0.49448739042063655,-0.9438580701664463,-0.44937067974580974,1.4493706797458097,8
2021-09-09,HOLD,True,0.004838600665945103,0.0,0.004838600665945103,0.9596321378049902,0.9588470320304481,0.0,-0.004280233306,0.49290110671532045,-0.9352926298766084,-0.442391523161288,1.442391523161288,8
2021-09-10,HOLD,True,0.0060818627326990615,0.0,0.0060818627326990615,0.9654684887410068,0.9646786080609131,0.0,-0.007884538287,0.4886367969728738,-0.9223089230596055,-0.43367212608673167,1.4336721260867318,8
2021-09-13,HOLD,True,0.00044640356611891363,0.0,0.00044640356611891363,0.9658994773173561,0.9651092440317101,0.0,0.002559267241,0.49122435124969877,-0.924256766555874,-0.43303241530617514,1.433032415306175,8
2021-09-14,HOLD,True,0.004393285282930037,0.0,0.004393285282930037,0.9701429492758443,0.9693492442699344,0.0,-0.005396569484,0.4884837721039186,-0.9152480051030475,-0.42676423299912897,1.426764232999129,8
2021-09-15,HOLD,True,-0.004391481018967802,0.0,-0.004391481018967802,0.9658825849284141,0.9650923654629722,0.0,0.008352657766,0.4939060233693711,-0.9269635010809605,-0.43305747771158937,1.4330574777115894,8
2021-09-16,HOLD,True,0.003061655090140558,0.0,0.003061655090140558,0.9688397842610382,0.9680471454161477,0.0,-0.001585246048,0.4939857990965218,-0.9226691411816174,-0.4286833420850955,1.4286833420850955,8
2021-09-17,HOLD,True,0.003397917661156491,0.0,0.003397917661156491,0.9721318220748099,0.9713364899083893,0.0,-0.00970973008,0.48677084120539166,-0.9106160744257742,-0.42384523322038253,1.4238452332203826,8
2021-09-20,HOLD,True,0.001299008366423715,0.0,0.001299008366423715,0.9733946294449518,0.972598264135393,0.0,-0.016674218396,0.4722725522752939,-0.8942705981370638,-0.42199804586176987,1.4219980458617698,8
2021-09-21,HOLD,True,0.0018104707524502217,0.0,0.0018104707524502217,0.975156931952154,0.9743591248464939,0.0,-0.0009446134,0.4723830473463441,-0.8918112599440032,-0.41942821259765917,1.4194282125976592,8
2021-09-22,HOLD,True,0.00042455239648098164,0.0,0.00042455239648098164,0.9755709371645593,0.9747727913479807,0.0,0.009754860134,0.4813027556111776,-0.9001286022954377,-0.4188258466842601,1.41882584668426,8
2021-09-23,HOLD,True,-0.003972638346949275,0.0,-0.003972638346949275,0.9716953466494102,0.9709003715775089,0.0,0.012150002284,0.49021412527027647,-0.9146989349340536,-0.4244848096637772,1.4244848096637772,8
2021-09-24,HOLD,True,-0.00027198346646273297,0.0,-0.00027198346646273297,0.9714310615806827,0.9706363027288573,0.0,0.001647186245,0.49158252362658167,-0.9164548750117555,-0.4248723513851738,1.4248723513851738,8
2021-09-27,HOLD,True,0.003856591447797264,0.0,0.003856591447797264,0.9751774743048994,0.974379650392883,0.0,-0.002860940281,0.49092389949442955,-0.9103222114885489,-0.41939831199411925,1.4193983119941194,8
2021-09-28,HOLD,True,0.000515497072431037,0.0,0.000515497072431037,0.9756801754380043,0.9748819402500969,0.0,-0.020151816374,0.4728509972150093,-0.8915179905273216,-0.41866699331231233,1.4186669933123124,8
2021-09-29,HOLD,True,-0.007568496392809987,0.0,-0.007568496392809987,0.9682957435496656,0.9675035498018985,0.0,0.0016831135289999,0.4703428147099187,-0.8998288680605877,-0.4294860533506691,1.429486053350669,8
2021-09-30,HOLD,True,0.010422889573311389,0.0,0.010422889573311389,0.9783881831589912,0.9775877324632704,0.0,-0.012222350098,0.46492185170892497,-0.8796622224009653,-0.41474037069204034,1.4147403706920403,8
2021-10-01,HOLD,True,-0.009270967626914928,0.0,-0.009270967626914928,0.9693175779863681,0.9685245482431342,0.0,0.0118842335829999,0.47046667673673226,-0.8984457956117737,-0.4279791188750415,1.4279791188750415,8
2021-10-04,REBALANCE,True,0.0031471461183463223,9.394597071926794e-05,0.003050147058395236,0.9723681620393727,0.9714786905449416,0.21135592700072092,-0.012896094326,0.5393508493366201,-0.7698995022069061,-0.23054865287028597,1.230548652870286,8
2021-10-05,HOLD,True,0.0002938070599827203,0.0,0.0002938070599827203,0.9726538506702823,0.9717641178428466,0.0,0.010405001866,0.5474946043736308,-0.7776818195549959,-0.23018721518136512,1.230187215181365,8
2021-10-06,HOLD,True,-0.0011639841899231396,0.0,-0.0011639841899231396,0.9715216969658342,0.9706329997733428,0.0,0.0041560840449999,0.550203158964327,-0.7818239612875769,-0.23162080232324989,1.2316208023232498,8
2021-10-07,HOLD,True,0.0018255679156475857,0.0,0.0018255679156475857,0.9732952758051706,0.9724049562355979,0.0,0.00864566567,0.5577698686854748,-0.7871463607285993,-0.22937649204312444,1.2293764920431245,8
2021-10-08,HOLD,True,-0.003450360961985921,0.0,-0.003450360961985921,0.9699370557810472,0.9690498081353609,0.0,-0.001823735923,0.5547982147306555,-0.7884311858186408,-0.23363297108798528,1.2336329710879852,8
2021-10-11,HOLD,True,0.0014926421283694147,0.0,0.0014926421283694147,0.9713848246923725,0.970496252703472,0.0,-0.007239757,0.5497622084295888,-0.7815565513877876,-0.23179434295819878,1.2317943429581988,8
2021-10-12,HOLD,True,-0.0006000368957572721,0.0,-0.0006000368957572721,0.9708019579575784,0.9699139191446557,0.0,-0.0024615243049999,0.5475669114366164,-0.7801008202153543,-0.23253390877873792,1.232533908778738,8
2021-10-13,HOLD,True,0.0027396066125719987,0.0,0.0027396066125719987,0.9734615734210968,0.9725711017311701,0.0,0.003597620036,0.5516018523080052,-0.7807683284806686,-0.22916647617266342,1.2291664761726635,8
2021-10-14,HOLD,True,0.002355681466527315,0.0,0.002355681466527315,0.9757547388079815,0.9748621694503983,0.0,0.016820625948,0.5657578006145002,-0.792035557003623,-0.2262777563891229,1.226277756389123,8
2021-10-15,HOLD,True,8.832395646440894e-05,0.0,8.832395646440894e-05,0.9758409213270519,0.9749482731342116,0.0,0.007615819209,0.5718276181025573,-0.7979970743540081,-0.22616945625145085,1.226169456251451,8
2021-10-18,HOLD,True,0.007999091669463887,0.0,0.007999091669463887,0.9836467623115611,0.9827469737439978,0.0,0.002960504183,0.5775691548336986,-0.7940082036235637,-0.21643904878986517,1.2164390487898653,8
2021-10-19,HOLD,True,-0.0010729679137546633,0.0,-0.0010729679137546633,0.9825913408971322,0.9816925177738309,0.0,0.007714841566,0.5832476404169444,-0.8009932912172326,-0.2177456508002883,1.2177456508002882,8
2021-10-20,HOLD,True,-0.002581401874899636,0.0,-0.002581401874899636,0.9800548777674801,0.9791583748678746,0.0,0.003927747204,0.5853232923463313,-0.8062205696673559,-0.22089727732102465,1.2208972773210247,8
2021-10-21,HOLD,True,0.009777230470237042,0.0,0.009777230470237042,0.9896371001808928,0.9887318319658205,0.0,0.002608253575,0.5914208921323505,-0.8004967560756011,-0.20907586394325062,1.2090758639432506,8
2021-10-22,HOLD,True,0.0003394668422875835,0.0,0.0003394668422875835,0.9899730491623019,0.9890674736386871,0.0,-0.001036178046,0.5907303684372815,-0.7993959304987975,-0.20866556206151593,1.2086655620615159,8
2021-10-25,HOLD,True,0.012933272775885074,0.0,0.012933272775885074,1.0027766406478926,1.0018593530690116,0.0,0.005362817797,0.6001882574851563,-0.7934214097037994,-0.1932331522186431,1.1932331522186432,8
2021-10-26,HOLD,True,0.002965504866236257,0.0,0.002965504866236257,1.005750379655482,1.004830371855822,0.0,0.0009000109759999,0.6020823721243096,-0.7917874481506109,-0.18970507602630124,1.1897050760263013,8
2021-10-27,HOLD,True,0.0023740755601371344,0.0,0.0023740755601371344,1.0081381070514208,1.0072159150837285,0.0,-0.0044302131769999,0.5995253420360561,-0.7864126578931443,-0.18688731585708812,1.186887315857088,8
2021-10-28,HOLD,True,0.012726219322063415,0.0,0.012726219322063415,1.020967893708687,1.020033965723757,0.0,0.009648852271,0.6120504526219402,-0.7840229889423793,-0.1719725363204391,1.1719725363204392,8
2021-10-29,HOLD,True,0.0012803321570671322,0.0,0.0012803321570671322,1.0222750717343354,1.0213399480113738,0.0,0.002029149939,0.6141353876935373,-0.7846093285884396,-0.1704739408949023,1.1704739408949023,8
2021-11-01,HOLD,True,0.013346267748576057,0.0,0.013346267748576057,1.0359186285543966,1.0349710244198504,0.0,0.001720195972,0.6205493198745029,-0.7756075444391701,-0.15505822456466722,1.1550582245646672,8
2021-11-02,REBALANCE,True,0.0008309881311621137,0.00013806035233678558,0.0006975927518910741,1.0367794646395752,1.035693012704903,0.5,0.004043126685,0.6017856903706733,-0.6553782122572528,-0.053592521886579446,1.0535925218865796,12
2021-11-03,HOLD,True,0.0004855307802278386,0.0,0.0004855307802278386,1.0372828529819658,1.0361958735414383,0.0,0.00610521758,0.6059782266527354,-0.6590594451936334,-0.05308121854089799,1.053081218540898,12
2021-11-04,HOLD,True,0.005396647052331227,0.0,0.005396647052331227,1.0428807024329445,1.0417878569480234,0.0,0.004712515063,0.6111823657553636,-0.6586109817432632,-0.04742861598789963,1.0474286159878996,12
2021-11-05,HOLD,True,0.0018956921932498094,0.0,0.0018956921932498094,1.0448576832390375,1.0437627660554623,0.0,0.003469619413,0.6141988554211598,-0.6596456261273735,-0.04544677070621372,1.0454467707062136,12
2021-11-08,HOLD,True,-0.0010345737274823907,0.0,-0.0010345737274823907,1.0437767009310002,1.042682916519977,0.0,0.000853734019,0.6143630474732388,-0.6608925300872006,-0.046529482613961864,1.0465294826139617,12
2021-11-09,HOLD,True,0.0024510381948450455,0.0,0.0024510381948450455,1.0463350374918714,1.0452385721734798,0.0,-0.0033053973939999,0.6131267760749777,-0.6570974467009373,-0.043970670625959496,1.0439706706259595,12
2021-11-10,HOLD,True,-0.007383423256458466,0.0,-0.007383423256458466,1.0386095030420066,1.0375211333911467,0.0,-0.008044845736,0.6049235115498465,-0.6566595948327737,-0.05173608328292719,1.0517360832829272,12
2021-11-11,HOLD,True,0.004850860088398745,0.0,0.004850860088398745,1.0436476524277447,1.042554003247984,0.0,0.000323540831,0.6070421512855946,-0.6537010387451763,-0.04665888745958168,1.0466588874595817,12
2021-11-12,HOLD,True,0.0008211290810979932,0.0,0.0008211290810979932,1.0445046218655727,1.043410074658666,0.0,0.0075468443409999,0.6122938880340089,-0.6580940385769632,-0.04580015054295435,1.0458001505429542,12
2021-11-15,HOLD,True,-0.0003989286806813652,0.0,-0.0003989286806813652,1.0440879390148063,1.0429938284541729,0.0,0.00034241445,0.6123645900596038,-0.6585821067762074,-0.04621751671660364,1.0462175167166037,12
2021-11-16,HOLD,True,0.0026262327509880556,0.0,0.0026262327509880556,1.0468299569551587,1.0457329730055376,0.0,0.003957811865,0.6159796609273973,-0.659456763901265,-0.043477102973867685,1.0434771029738676,12
2021-11-17,HOLD,True,0.0006627567573251891,0.0,0.0006627567573251891,1.0475237505829011,1.0464260395997547,0.0,-0.002429253324,0.6146330779233118,-0.6574190674361858,-0.04278598951287406,1.0427859895128742,12
2021-11-18,HOLD,True,0.00414567602048499,0.0,0.00414567602048499,1.051866444676581,1.0507641829393344,0.0,0.003396419874,0.6184477411595355,-0.6569285257858498,-0.03848078462631431,1.0384807846263144,12
2021-11-19,HOLD,True,0.0007683181965196795,0.0,0.0007683181965196795,1.0526746128063345,1.0515715041813378,0.0,-0.001788261342,0.6175668116499777,-0.6552503251506412,-0.03768351350066341,1.0376835135006635,12
2021-11-22,HOLD,True,-0.009304753409143163,0.0,-0.009304753409143163,1.0428797351141061,1.0417868906428487,0.0,-0.002815159206,0.612112984636328,-0.6595425721623617,-0.04742958752603366,1.0474295875260338,12
2021-11-23,HOLD,True,-0.0067835420658427514,0.0,-0.0067835420658427514,1.0358053165613446,1.0347198854465294,0.0,0.001326004662,0.6103442952977595,-0.6649276936685812,-0.054583398370821656,1.0545833983708215,12
2021-11-24,HOLD,True,0.0024654625902766902,0.0,0.0024654625902766902,1.0383590558201363,1.0372709486155132,0.0,0.002669856255,0.6130735094474676,-0.6650632664271018,-0.05198975697963409,1.051989756979634,12
2021-11-26,HOLD,True,0.003095134478539485,0.0,0.003095134478539485,1.041572916734909,1.0404814416921604,0.0,-0.0223031697339999,0.5994801533192964,-0.6482239073466874,-0.048743754027391006,1.048743754027391,12
2021-11-29,HOLD,True,0.008368140235465393,0.0,0.008368140235465393,1.0502889449676094,1.0491883363086396,0.0,0.012266596945,0.6106894599154039,-0.6507300087793312,-0.04004054886392724,1.040040548863927,12
2021-11-30,HOLD,True,0.0007469252100420487,0.0,0.0007469252100420487,1.051073432258434,1.0499720015271106,0.0,-0.019457597934,0.5983278361063717,-0.6375921322675996,-0.03926429616122781,1.0392642961612277,12
2021-12-01,HOLD,True,-0.002804806544785543,0.0,-0.002804806544785543,1.0481253746165855,1.0470270331853857,0.0,-0.01110720871,0.5900962665471008,-0.6322836968336897,-0.04218743028658889,1.0421874302865888,12
2021-12-02,REBALANCE,True,-0.0056234035878662825,0.0001558783353921195,-0.005772280675516939,1.042231342624433,1.040983299274986,0.4188861598315567,0.015316315205,0.666467978779344,-0.7917128375969198,-0.12524485881757583,1.1252448588175759,7
2021-12-03,HOLD,True,-0.014027379327632317,0.0,-0.014027379327632317,1.0276115682342926,1.0263810316623254,0.0,-0.008701355488,0.6547358527736242,-0.7959895095437621,-0.141253656770138,1.1412536567701381,7
2021-12-06,HOLD,True,-0.012411166961093123,0.0,-0.012411166961093123,1.014857709489786,1.0136424453126653,0.0,0.01184332407,0.6599425041339058,-0.8155384551921915,-0.1555959510582857,1.1555959510582856,7
2021-12-07,HOLD,True,0.012994259180189482,0.0,0.012994259180189482,1.0280450335979097,1.0268139779630991,0.0,0.020684844918,0.6809575113907035,-0.8217299694631736,-0.14077245807247016,1.14077245807247,7
2021-12-08,HOLD,True,-0.0036696101649810187,0.0,-0.0036696101649810187,1.0242725090925606,1.0230459709520212,0.0,0.002647988383,0.6819663834115662,-0.8269404499572721,-0.14497406654570588,1.1449740665457058,7
2021-12-09,HOLD,True,-0.011337668923484978,0.0,-0.011337668923484978,1.0126596464970419,1.011447014439862,0.0,-0.006751576078,0.6726720966541504,-0.8307763659843971,-0.15810426933024668,1.1581042693302466,7
2021-12-10,HOLD,True,0.00912791388452483,0.0,0.00912791388452483,1.0219031165446002,1.0206794156864287,0.0,0.00941353061,0.6833826909368873,-0.8310115032965156,-0.14762881235962844,1.1476288123596285,7
2021-12-13,HOLD,True,-0.007194074914843029,0.0,-0.007194074914843029,1.0145514689684667,1.0133365715059424,0.0,-0.008858393168,0.673673648091237,-0.829618413692018,-0.1559447656007811,1.155944765600781,7
2021-12-14,HOLD,True,-0.0004022978533425592,0.0,-0.0004022978533425592,1.014143317090395,1.012928908378512,0.0,-0.006879996571,0.6678322458753635,-0.8242422327314406,-0.15640998685607713,1.1564099868560773,7
2021-12-15,HOLD,True,0.018224644863682693,0.0,0.018224644863682693,1.0326257188852446,1.0313891780058682,0.0,0.015625,0.6864258090306254,-0.8221378473214435,-0.135712038290818,1.135712038290818,7
2021-12-16,HOLD,True,-0.02376027507336831,0.0,-0.02376027507336831,1.0080902477566964,1.0068830874287535,0.0,-0.008818529537,0.6713673602213069,-0.8347210010252306,-0.16335364080392364,1.1633536408039236,7
2021-12-17,HOLD,True,0.0053743449228500495,0.0,0.0053743449228500495,1.0135080724615022,1.0122944244375798,0.0,-0.010598282774,0.6643247854003552,-0.8214595846707671,-0.1571347992704117,1.1571347992704117,7
2021-12-20,HOLD,True,-0.004987116076467402,0.0,-0.004987116076467402,1.0084535900597,1.0072459946393488,0.0,-0.010633439885,0.6538636219933949,-0.8167981105475532,-0.1629344885541584,1.1629344885541584,7
2021-12-21,HOLD,True,0.007389486338137186,0.0,0.007389486338137186,1.0159055440860916,1.0146890251558798,0.0,0.017759022375,0.6708017637835271,-0.8252057994871629,-0.1544040357036358,1.1544040357036358,7
2021-12-22,HOLD,True,0.0006528413517497,0.0,0.0006528413517497,1.0165687692347427,1.0153514561106682,0.0,0.009998704272,0.6792621434719515,-0.8329130281725721,-0.15365088470062063,1.1536508847006206,7
2021-12-23,HOLD,True,0.00467209541435798,0.0,0.00467209541435798,1.021318275519864,1.0200952749927246,0.0,0.0062220701749999,0.6859120357205282,-0.8341980187454863,-0.14828598302495807,1.148285983024958,7
2021-12-27,HOLD,True,0.005094868888077864,0.0,0.005094868888077864,1.0265217582266355,1.0252925266721602,0.0,0.014152146196,0.699250009806355,-0.8417152820599987,-0.14246527225364367,1.1424652722536437,7
2021-12-28,HOLD,True,-0.005817031223794733,0.0,-0.005817031223794733,1.0205504491071264,1.0193283680309848,0.0,-0.000817164648,0.6967984569913904,-0.8459483701708199,-0.14914991317942944,1.1491499131794296,7
2021-12-29,HOLD,True,-0.0059776993828728475,0.0,-0.0059776993828728475,1.0144499053173082,1.0132351294744613,0.0,0.001279174618,0.6960637330392073,-0.8521242283278875,-0.15606049528868032,1.1560604952886802,7
2021-12-30,HOLD,True,-0.004927914130852473,0.0,-0.004927914130852473,1.009450783293853,1.008241993762048,0.0,-0.002764513697,0.692191168447842,-0.8539768437830286,-0.16178567533518656,1.1617856753351865,7
2021-12-31,HOLD,True,-0.002781983042254299,0.0,-0.002781983042254299,1.0066425083327393,1.0054370816329132,0.0,-0.0025201612899999,0.6891742972293791,-0.8542010572547287,-0.16502676002534958,1.1650267600253494,7
2022-01-03,REBALANCE,True,0.013040861358580402,0.0,0.013040861358580402,1.01976999372156,1.0185488472192636,0.0,0.00578996126,0.6980576762415565,-0.8480870624826429,-0.1500293862410864,1.1500293862410864,7
2022-01-04,HOLD,True,-0.018025400084897836,0.0,-0.018025400084897836,1.0013882315901552,1.000189096742125,0.0,-0.000334931234,0.6922258736316097,-0.8633655205639372,-0.17113964693232744,1.1711396469323274,7
2022-01-05,HOLD,True,-0.013507793846262883,0.0,-0.013507793846262883,0.9878616857977617,0.9866787486160524,0.0,-0.019202177782,0.6712060951300004,-0.8583818676568991,-0.18717577252689868,1.1871757725268988,7
2022-01-06,HOLD,True,-0.0001208419979377151,0.0,-0.0001208419979377151,0.9877423106179638,0.9865595163847469,0.0,-0.000939408173,0.6703598898184536,-0.8576791403757797,-0.18731925055732612,1.187319250557326,7
2022-01-07,HOLD,True,-0.008767069313694864,0.0,-0.008767069313694864,0.979082705316707,0.9779102807225165,0.0,-0.003953498312,0.6640235277648845,-0.8618441547846665,-0.19782062701978198,1.197820627019782,7
2022-01-10,HOLD,True,0.008443602924286475,0.0,0.008443602924286475,0.9873496909104376,0.9861673668285149,0.0,-0.0012443948589999,0.6657731322870079,-0.8535645204681017,-0.18779138818109387,1.187791388181094,7
