sample_id,security_id,Instrument,formation_session,split,reference_session,p_up
42a6408ecfe06c8d0664bf3f,AMD.OQ,AMD.OQ,2022-04-01,validation,2022-03-31,0.7224360464983489
cfc005242d340416577dd5af,AMT.N,AMT.N,2022-04-01,validation,2022-03-31,0.4542000552273425
763f3d3f2aac90d5d9008805,AMZN.OQ,AMZN.OQ,2022-04-01,validation,2022-03-31,0.5794224448633932
cdcb4974d406e1e5050e42c3,ANET.N,ANET.N,2022-04-01,validation,2022-03-31,0.5552085305663038
08313ffbecb8053882c61fb6,APTV.N,APTV.N,2022-04-01,validation,2022-03-31,0.4661995167770873
5b93a7c0aa31530e3b55c88b,AVGO.OQ,AVGO.OQ,2022-04-01,validation,2022-03-31,0.5615772920267319
42f8a44f748326d902051d89,CARR.N,CARR.N,2022-04-01,validation,2022-03-31,0.6010097366995482
683626290533033c4c5ee96b,CDNS.OQ,CDNS.OQ,2022-04-01,validation,2022-03-31,0.4970226415248347
8a61ca5470cfbd72714501eb,CSCO.OQ,CSCO.OQ,2022-04-01,validation,2022-03-31,0.578853099019273
b1272200ec1681486a6a640c,DELL.N,DELL.N,2022-04-01,validation,2022-03-31,0.6978220967452732
3e9a33e7677f1b34e40483be,DLR.N,DLR.N,2022-04-01,validation,2022-03-31,0.5249824410540236
079330995ab9bff1490575bb,EQIX.OQ,EQIX.OQ,2022-04-01,validation,2022-03-31,0.4764256803534121
73ec811754030691384e955b,ETN.N,ETN.N,2022-04-01,validation,2022-03-31,0.5807698398247086
125efe294bee1e2416c76465,GOOG.OQ,GOOG.OQ,2022-04-01,validation,2022-03-31,0.6037680973455284
183a9f642545bd9ee2d2f3ee,HON.OQ,HON.OQ,2022-04-01,validation,2022-03-31,0.5402260898670225
4e455074336911fab43d7e6f,HPE.N,HPE.N,2022-04-01,validation,2022-03-31,0.6480323616382518
34b5945176043144caf737b5,IBM.N,IBM.N,2022-04-01,validation,2022-03-31,0.5948972046850131
0e48ea1dc1c7cd387eed667d,INTC.OQ,INTC.OQ,2022-04-01,validation,2022-03-31,0.6654445789810038
192c2fcc2011de04eab9373f,IRM.N,IRM.N,2022-04-01,validation,2022-03-31,0.5230827261253348
74ca885b90d5ecece8726ce7,ISRG.OQ,ISRG.OQ,2022-04-01,validation,2022-03-31,0.4670834585676177
7d4aa05d8f1ebeda0a55311f,JCI.N,JCI.N,2022-04-01,validation,2022-03-31,0.568764159596257
2e134a797954863277acec75,JNPR.N^G25,JNPR.N^G25,2022-04-01,validation,2022-03-31,0.5661650990299548
9e27215d9906d3e107413791,META.OQ,META.OQ,2022-04-01,validation,2022-03-31,0.47481634472449946
e032246409794427db86c1ad,MPWR.OQ,MPWR.OQ,2022-04-01,validation,2022-03-31,0.4532543052163925
24335ba7757c5fe623943f2e,MSFT.OQ,MSFT.OQ,2022-04-01,validation,2022-03-31,0.5732463506320239
2aecf9229582e6967f0f7cdc,MU.OQ,MU.OQ,2022-04-01,validation,2022-03-31,0.5539342564131559
01afbcb5384c2c2597e317fe,NOW.N,NOW.N,2022-04-01,validation,2022-03-31,0.5758065867794715
9cfc5efae05a5665a0e09e50,NTAP.OQ,NTAP.OQ,2022-04-01,validation,2022-03-31,0.6276802899727111
cb90e47d8a08bfd841966c82,NVDA.OQ,NVDA.OQ,2022-04-01,validation,2022-03-31,0.6046798557956786
053e3a862ae740023b5b32e5,NXPI.OQ,NXPI.OQ,2022-04-01,validation,2022-03-31,0.5333487530711659
c6fa82a3e9b39e7db819881d,ORCL.N,ORCL.N,2022-04-01,validation,2022-03-31,0.603725585914833
bfe587e481bfbfa85727bb8e,QCOM.OQ,QCOM.OQ,2022-04-01,validation,2022-03-31,0.5709978179351156
07e48a57856956a28524e9d6,ROK.N,ROK.N,2022-04-01,validation,2022-03-31,0.48943080774528114
855bf04a658cc7d461eff42d,SNPS.OQ,SNPS.OQ,2022-04-01,validation,2022-03-31,0.46571548350850434
24a593a04498dac082081d7c,STX.OQ,STX.OQ,2022-04-01,validation,2022-03-31,0.5679781024704115
ba4b9cc2fda21522135ce009,TER.OQ,TER.OQ,2022-04-01,validation,2022-03-31,0.5151306948969578
793f461696df62a872f30643,TRMB.OQ,TRMB.OQ,2022-04-01,validation,2022-03-31,0.4883144180735907
d2fd4eec1146c69b0bf17d6d,TSLA.OQ,TSLA.OQ,2022-04-01,validation,2022-03-31,0.4937110557289807
b68d010a758a1c240370fc39,TT.N,TT.N,2022-04-01,validation,2022-03-31,0.5693903431222577
3d2af5d65ee563452e00e67b,TXN.OQ,TXN.OQ,2022-04-01,validation,2022-03-31,0.586625046013402
30dc291052507f2b938ba0a8,WDC.OQ,WDC.OQ,2022-04-01,validation,2022-03-31,0.5412912904359759
ebbe2ab2bac50433f00bf94d,ZBRA.OQ,ZBRA.OQ,2022-04-01,validation,2022-03-31,0.5225703248853032
367c290f9e3add7030dd9959,ADI.OQ,ADI.OQ,2022-04-04,validation,2022-04-01,0.5080699451630997
7a7c23d099f1c326b1c1996b,AMD.OQ,AMD.OQ,2022-04-04,validation,2022-04-01,0.6056443797805718
2fdab1cc0866a4a76d0aa72e,AMT.N,AMT.N,2022-04-04,validation,2022-04-01,0.4356723385000884
76fa73154362b2f576d184ee,AMZN.OQ,AMZN.OQ,2022-04-04,validation,2022-04-01,0.5364101431941283
63d9ea5af97b31bd46823722,ANET.N,ANET.N,2022-04-04,validation,2022-04-01,0.5572333124405238
6ab358cd94820cbcc0b4b0e6,APTV.N,APTV.N,2022-04-04,validation,2022-04-01,0.4292609882266256
01f9214c01214fd87b47b08d,AVGO.OQ,AVGO.OQ,2022-04-04,validation,2022-04-01,0.5896158013541078
f525eab6ebe39ba7e4260a07,CARR.N,CARR.N,2022-04-04,validation,2022-04-01,0.5267934879712814
b7e541f737f1d34d574fae6a,CDNS.OQ,CDNS.OQ,2022-04-04,validation,2022-04-01,0.4787082362751418
7176f36deb4380b071086c7f,CSCO.OQ,CSCO.OQ,2022-04-04,validation,2022-04-01,0.5818015359843611
872cf02846ee2b7d1130ad1f,DELL.N,DELL.N,2022-04-04,validation,2022-04-01,0.6435611622266431
16ef73e4504dd16eef30d80e,DLR.N,DLR.N,2022-04-04,validation,2022-04-01,0.4244003601997888
369b7e312d8d5cc21c1ee4b6,EQIX.OQ,EQIX.OQ,2022-04-04,validation,2022-04-01,0.3663647258553361
a2df9e178a6d4093e2d72a9b,ETN.N,ETN.N,2022-04-04,validation,2022-04-01,0.5352199697918463
45b2b7386865c70ec2ca1119,GOOG.OQ,GOOG.OQ,2022-04-04,validation,2022-04-01,0.5533707561012087
9955ccc3c6f2aeb30018e9d7,HON.OQ,HON.OQ,2022-04-04,validation,2022-04-01,0.5092498909351693
4e22a1d2b9e3ad0d41024c92,HPE.N,HPE.N,2022-04-04,validation,2022-04-01,0.6594987342907936
aec1b39bef95c90bfc91024f,IBM.N,IBM.N,2022-04-04,validation,2022-04-01,0.5702470762785474
7b1be1ae3c8a67d51861d1f9,INTC.OQ,INTC.OQ,2022-04-04,validation,2022-04-01,0.6679392329501613
96912106481641650dae0d43,IRM.N,IRM.N,2022-04-04,validation,2022-04-01,0.5052336373837599
cce25c63f129ceedb9558d38,ISRG.OQ,ISRG.OQ,2022-04-04,validation,2022-04-01,0.4330616345041803
27632388c136709a2d598d0b,JCI.N,JCI.N,2022-04-04,validation,2022-04-01,0.48912127482959833
e29a0467a6802b677225b8da,JNPR.N^G25,JNPR.N^G25,2022-04-04,validation,2022-04-01,0.5888802521045405
4d2256cb61c2fcd5311586c6,META.OQ,META.OQ,2022-04-04,validation,2022-04-01,0.40748090947643145
5def43c30b701a297dfdc66a,MPWR.OQ,MPWR.OQ,2022-04-04,validation,2022-04-01,0.5612761012033813
a78b8a5cbba468c2d9cfe3de,MSFT.OQ,MSFT.OQ,2022-04-04,validation,2022-04-01,0.5347841953213028
452a51a085cdd04f4b3b5507,MU.OQ,MU.OQ,2022-04-04,validation,2022-04-01,0.5717601079886122
ac105e89197e9e3a70035545,NOW.N,NOW.N,2022-04-04,validation,2022-04-01,0.546936756539211
17c6a689fd8f398bde8db49f,NTAP.OQ,NTAP.OQ,2022-04-04,validation,2022-04-01,0.5715976951918574
5db0bce292280a3a82c8c7e3,NVDA.OQ,NVDA.OQ,2022-04-04,validation,2022-04-01,0.6269719714938929
a3e138fe863d76cf1a9e21d7,NXPI.OQ,NXPI.OQ,2022-04-04,validation,2022-04-01,0.5489434513031601
b020624e9833af30c104b388,ORCL.N,ORCL.N,2022-04-04,validation,2022-04-01,0.6074536688567064
1618aacc6561df33744585b3,QCOM.OQ,QCOM.OQ,2022-04-04,validation,2022-04-01,0.6602239524048035
94ef2c192f4370ad85b29b0f,ROK.N,ROK.N,2022-04-04,validation,2022-04-01,0.44434193579390113
2dfccc2391507e3a760f724d,SNPS.OQ,SNPS.OQ,2022-04-04,validation,2022-04-01,0.4458655939185247
adbf37c3ccbd0028bd4cf59e,STX.OQ,STX.OQ,2022-04-04,validation,2022-04-01,0.5236042314889784
d3a6631ed720c4456f3fb437,TER.OQ,TER.OQ,2022-04-04,validation,2022-04-01,0.5238934883603266
77a6a67d90683f3b03d7ebb0,TRMB.OQ,TRMB.OQ,2022-04-04,validation,2022-04-01,0.45248548218001516
0930b2dcc56c713c11056942,TSLA.OQ,TSLA.OQ,2022-04-04,validation,2022-04-01,0.45752350896343547
02c03f24200a903acd872de4,TT.N,TT.N,2022-04-04,validation,2022-04-01,0.45844912619071587
72f0e597e157f2e2acc8b681,TXN.OQ,TXN.OQ,2022-04-04,validation,2022-04-01,0.5716653477671246
49357423032930e8c1e18087,WDC.OQ,WDC.OQ,2022-04-04,validation,2022-04-01,0.5759219658704678
549999ea20addd592dadd3ef,ZBRA.OQ,ZBRA.OQ,2022-04-04,validation,2022-04-01,0.45308863964908014
77306139c5840f014fbcb271,ADI.OQ,ADI.OQ,2022-04-05,validation,2022-04-04,0.5387230234427796
1b837708c9211e685341868f,AMD.OQ,AMD.OQ,2022-04-05,validation,2022-04-04,0.535732245624446
ba9991753816d0fff4998de9,AMT.N,AMT.N,2022-04-05,validation,2022-04-04,0.4959150779855956
47ab831647ba2b7c5904f07a,AMZN.OQ,AMZN.OQ,2022-04-05,validation,2022-04-04,0.4917076234941284
56b33fdfb891ecd1511f02a9,ANET.N,ANET.N,2022-04-05,validation,2022-04-04,0.5151951172345096
16f205edd65192cfcb28cb71,APTV.N,APTV.N,2022-04-05,validation,2022-04-04,0.43208707017111425
d689e61a6950e85d4e09343c,AVGO.OQ,AVGO.OQ,2022-04-05,validation,2022-04-04,0.5628765051383761
f8cc3d348ec5cf3968cbd641,CARR.N,CARR.N,2022-04-05,validation,2022-04-04,0.5928398076649579
9d53306bcfe69d1b168c7053,CDNS.OQ,CDNS.OQ,2022-04-05,validation,2022-04-04,0.49329804316988307
c44f517b7e2cf178c8a1260a,CSCO.OQ,CSCO.OQ,2022-04-05,validation,2022-04-04,0.579589067186551
8225639cf73897c215a7b330,DELL.N,DELL.N,2022-04-05,validation,2022-04-04,0.5644677759820796
6fe6b584be8297fd4cfb4d9f,DLR.N,DLR.N,2022-04-05,validation,2022-04-04,0.49570844549180443
89016b2b5444448256b421fb,EQIX.OQ,EQIX.OQ,2022-04-05,validation,2022-04-04,0.45443751826332474
360f1e1b08ec9dfca2ea029f,ETN.N,ETN.N,2022-04-05,validation,2022-04-04,0.5589689242192298
e7ad68c47546cd8bdad124d9,GOOG.OQ,GOOG.OQ,2022-04-05,validation,2022-04-04,0.5236174683576028
66adbe4afd3239f86d945738,HON.OQ,HON.OQ,2022-04-05,validation,2022-04-04,0.5320511615202012
5f5b415fe9b5c0f780e5a18b,HPE.N,HPE.N,2022-04-05,validation,2022-04-04,0.6129036172760362
3d305a4f28e8410206815e1a,IBM.N,IBM.N,2022-04-05,validation,2022-04-04,0.584725500138731
0aec107e4b19731ae3325963,INTC.OQ,INTC.OQ,2022-04-05,validation,2022-04-04,0.5638563601566313
c9acc61b2c3e4f00cc0922e7,IRM.N,IRM.N,2022-04-05,validation,2022-04-04,0.5758833905618618
80dcb5474f8f509861638ae3,ISRG.OQ,ISRG.OQ,2022-04-05,validation,2022-04-04,0.5100444186219478
42309cab5278a90263056a80,JCI.N,JCI.N,2022-04-05,validation,2022-04-04,0.5123056547359592
e4bb34aa497bd8c3c1d2acc4,JNPR.N^G25,JNPR.N^G25,2022-04-05,validation,2022-04-04,0.599367884642416
ac747dd780fb1ce533f6335f,META.OQ,META.OQ,2022-04-05,validation,2022-04-04,0.3322966588210871
b2f8daf9b8eaf01170d3e8d0,MPWR.OQ,MPWR.OQ,2022-04-05,validation,2022-04-04,0.4261964546410016
cf8c41ea168a53027cdfb3fe,MSFT.OQ,MSFT.OQ,2022-04-05,validation,2022-04-04,0.5243691578160906
8f8b9782ad5b1387db8582c0,MU.OQ,MU.OQ,2022-04-05,validation,2022-04-04,0.49659562673832597
c52f0aa970e89500dde90293,NOW.N,NOW.N,2022-04-05,validation,2022-04-04,0.4234074547516881
ebfb4e7b6160dee24783c75a,NTAP.OQ,NTAP.OQ,2022-04-05,validation,2022-04-04,0.5161095788312567
de872fb113755f87260eec80,NVDA.OQ,NVDA.OQ,2022-04-05,validation,2022-04-04,0.5355216809232267
2dfc35c6a87fd2e510325f4e,NXPI.OQ,NXPI.OQ,2022-04-05,validation,2022-04-04,0.5122949619524971
787cb108f7f4cc625e6f1215,ORCL.N,ORCL.N,2022-04-05,validation,2022-04-04,0.5503483817284939
ca86deb05c69c9928b98cb71,QCOM.OQ,QCOM.OQ,2022-04-05,validation,2022-04-04,0.47632633756973547
43b4ffc73850ce6484ca5837,ROK.N,ROK.N,2022-04-05,validation,2022-04-04,0.5192960295481149
71c5732ceffd1d3c2dca4cac,SNPS.OQ,SNPS.OQ,2022-04-05,validation,2022-04-04,0.44976130674232456
1cea5fe66e6984cc8f3ee555,STX.OQ,STX.OQ,2022-04-05,validation,2022-04-04,0.4919542991403515
2e80dd7d033417a96e4a2f4e,TER.OQ,TER.OQ,2022-04-05,validation,2022-04-04,0.4313943402912835
007452d702f89fd45c0f4baa,TRMB.OQ,TRMB.OQ,2022-04-05,validation,2022-04-04,0.4100568106219817
abd11176f52488b2a49bbf49,TSLA.OQ,TSLA.OQ,2022-04-05,validation,2022-04-04,0.3913002734569847
3f64c3d39b6168d37cdd7636,TT.N,TT.N,2022-04-05,validation,2022-04-04,0.5130836789535529
b27f633e7f3fa9217b6312b4,TXN.OQ,TXN.OQ,2022-04-05,validation,2022-04-04,0.5615296477897765
af545a8f2dad34290c4fe498,WDC.OQ,WDC.OQ,2022-04-05,validation,2022-04-04,0.4927508867460659
77688a1aba988fbbb45ba003,ZBRA.OQ,ZBRA.OQ,2022-04-05,validation,2022-04-04,0.3453675834847071
bd5502f10fedd89a05f19aa0,ADI.OQ,ADI.OQ,2022-04-06,validation,2022-04-05,0.6103414460090515
f239e590b8e25e2f9f4e2879,AMD.OQ,AMD.OQ,2022-04-06,validation,2022-04-05,0.6737725626910318
cf0439fedc9d0085a09e25ba,AMT.N,AMT.N,2022-04-06,validation,2022-04-05,0.45562603349622155
3791cadfac5061a238a8c06c,AMZN.OQ,AMZN.OQ,2022-04-06,validation,2022-04-05,0.6015178489915068
21bfbb6ed9660d6a5b7f4c81,ANET.N,ANET.N,2022-04-06,validation,2022-04-05,0.5931815573153826
f60ea747cba8807226bae709,APTV.N,APTV.N,2022-04-06,validation,2022-04-05,0.5960035462525629
b7411031ba5c73d29cc94216,AVGO.OQ,AVGO.OQ,2022-04-06,validation,2022-04-05,0.6716314045196689
852ba8a52c09bad9b16a4189,CARR.N,CARR.N,2022-04-06,validation,2022-04-05,0.6143351371786648
db744762f300b28c4ca1e063,CDNS.OQ,CDNS.OQ,2022-04-06,validation,2022-04-05,0.5754017739656949
5af34f44cba5baf892bc7478,CSCO.OQ,CSCO.OQ,2022-04-06,validation,2022-04-05,0.6070255056635637
bea3c53e6a579a050a239b1e,DELL.N,DELL.N,2022-04-06,validation,2022-04-05,0.6251712931790275
2c3b56ae9c606f41d37daa46,DLR.N,DLR.N,2022-04-06,validation,2022-04-05,0.5138000325214169
a5fe3ebe3cd6a92dbb136ee4,EQIX.OQ,EQIX.OQ,2022-04-06,validation,2022-04-05,0.4870603365839691
d9c24b52daabdc99aca4a0de,ETN.N,ETN.N,2022-04-06,validation,2022-04-05,0.6276190709492392
43485ca09e64efdf071a09d3,GOOG.OQ,GOOG.OQ,2022-04-06,validation,2022-04-05,0.6049698284089868
624a6ca795ae7ee1427741eb,HON.OQ,HON.OQ,2022-04-06,validation,2022-04-05,0.5581634036412743
7712dda51c0bb96b2b37c6d5,HPE.N,HPE.N,2022-04-06,validation,2022-04-05,0.6884023188112431
1075b94c3dfbf28f3935a1d2,IBM.N,IBM.N,2022-04-06,validation,2022-04-05,0.6055076988079728
ec6cbe6861a21a4ad12dcbb0,INTC.OQ,INTC.OQ,2022-04-06,validation,2022-04-05,0.6568407508693036
13ce7e4dc652b1523aa85736,IRM.N,IRM.N,2022-04-06,validation,2022-04-05,0.5960111851471338
0ef7c9f11fdce9929d5595aa,ISRG.OQ,ISRG.OQ,2022-04-06,validation,2022-04-05,0.5543719378706274
5028f1e82b3c9bb999297f53,JCI.N,JCI.N,2022-04-06,validation,2022-04-05,0.5396737017624493
81d26de8d657da8715c54978,JNPR.N^G25,JNPR.N^G25,2022-04-06,validation,2022-04-05,0.628220348223457
7e0459b73295688bf6ab992f,META.OQ,META.OQ,2022-04-06,validation,2022-04-05,0.44134809034526995
1cba4bae30ad1710b0951bb0,MPWR.OQ,MPWR.OQ,2022-04-06,validation,2022-04-05,0.6752530524752415
b43ac52613430d815a455edb,MSFT.OQ,MSFT.OQ,2022-04-06,validation,2022-04-05,0.5905691457420195
ab254039c3f59dce2d741aa0,MU.OQ,MU.OQ,2022-04-06,validation,2022-04-05,0.6443342783572334
4be57b102d04ab4b9ee271a8,NOW.N,NOW.N,2022-04-06,validation,2022-04-05,0.6288014354490336
dda72f1fcc97f9174075d97b,NTAP.OQ,NTAP.OQ,2022-04-06,validation,2022-04-05,0.6312785232322425
98e0d997cd558b9162bf6885,NVDA.OQ,NVDA.OQ,2022-04-06,validation,2022-04-05,0.7123997719871359
db4032c8bd9e676703e3341a,NXPI.OQ,NXPI.OQ,2022-04-06,validation,2022-04-05,0.6440082712031437
a9b6e1e1588b5e1069b23416,ORCL.N,ORCL.N,2022-04-06,validation,2022-04-05,0.6153663748097724
183e7d16a5f8c46d4ffc7a5b,QCOM.OQ,QCOM.OQ,2022-04-06,validation,2022-04-05,0.6993472422627157
5bbf4b231461c741445e3080,ROK.N,ROK.N,2022-04-06,validation,2022-04-05,0.5274123728545987
17143c981daf825c67ab483f,SNPS.OQ,SNPS.OQ,2022-04-06,validation,2022-04-05,0.5964162596100193
f46852192aaa87c07b2ae040,STX.OQ,STX.OQ,2022-04-06,validation,2022-04-05,0.6036713182383386
6aae06998e7058214a144a5e,TER.OQ,TER.OQ,2022-04-06,validation,2022-04-05,0.6346728689876288
dbcaf0c0a5e58b991d8b7430,TRMB.OQ,TRMB.OQ,2022-04-06,validation,2022-04-05,0.5255082184698804
60aaf264d75fbaa12ad7dff3,TSLA.OQ,TSLA.OQ,2022-04-06,validation,2022-04-05,0.6276635913768646
eba9f8729e92e1791ffce66f,TT.N,TT.N,2022-04-06,validation,2022-04-05,0.48929643502099995
9600be637470ffb661490b64,TXN.OQ,TXN.OQ,2022-04-06,validation,2022-04-05,0.6613999049854599
88ee3a9d1aaeff1ac26c58ce,WDC.OQ,WDC.OQ,2022-04-06,validation,2022-04-05,0.597592627545236
0bd1edc4d33c0375198961f3,ZBRA.OQ,ZBRA.OQ,2022-04-06,validation,2022-04-05,0.4934863929551469
4f3c9bf5bc83f88ae8143286,ADI.OQ,ADI.OQ,2022-04-07,validation,2022-04-06,0.6004240222323385
21c2e9bfb80258d88a5d6aaf,AMD.OQ,AMD.OQ,2022-04-07,validation,2022-04-06,0.7226640425676609
138f865d9cc0853167eaae95,AMT.N,AMT.N,2022-04-07,validation,2022-04-06,0.49751532978403146
c4f150cb572cccddaaf6a75e,AMZN.OQ,AMZN.OQ,2022-04-07,validation,2022-04-06,0.6828555526266856
081d172679c076148ff9c91a,ANET.N,ANET.N,2022-04-07,validation,2022-04-06,0.7560837856151551
b8e43259e7d2391d86653edf,APTV.N,APTV.N,2022-04-07,validation,2022-04-06,0.5825229619071793
b6a0e483dca2058878146d5e,AVGO.OQ,AVGO.OQ,2022-04-07,validation,2022-04-06,0.7122728353252605
9358d4c0aeb933aca93d9ee1,CARR.N,CARR.N,2022-04-07,validation,2022-04-06,0.671726214114682
5b58d8aa172fceea88c10655,CDNS.OQ,CDNS.OQ,2022-04-07,validation,2022-04-06,0.6090824537742406
0b8b95d9c8195eeeb056d918,CSCO.OQ,CSCO.OQ,2022-04-07,validation,2022-04-06,0.6764731592629116
504c2921de892b03223cc290,DELL.N,DELL.N,2022-04-07,validation,2022-04-06,0.7188344408942898
4425da2031afcb5e737726ff,DLR.N,DLR.N,2022-04-07,validation,2022-04-06,0.5222121628836927
d525a58164bc43a968c9c280,EQIX.OQ,EQIX.OQ,2022-04-07,validation,2022-04-06,0.5211157999002995
e4b8f55fbf8f7cc11bb18994,ETN.N,ETN.N,2022-04-07,validation,2022-04-06,0.655971779720951
1c8deb4f1a0bc48ffaa7ac84,GOOG.OQ,GOOG.OQ,2022-04-07,validation,2022-04-06,0.6992780518209032
7ea9e037c8870a4167cefdb6,HON.OQ,HON.OQ,2022-04-07,validation,2022-04-06,0.5988278105539341
363aef77c2134644eeb56a79,HPE.N,HPE.N,2022-04-07,validation,2022-04-06,0.7121644806459537
098043151aa6e7bc499a71a7,IBM.N,IBM.N,2022-04-07,validation,2022-04-06,0.633529371741261
d83981dc23f53b76ff4ab5f6,INTC.OQ,INTC.OQ,2022-04-07,validation,2022-04-06,0.6875654318653087
1ec53a335659b48dba764627,IRM.N,IRM.N,2022-04-07,validation,2022-04-06,0.60149363503215
080d4322c0ac726472ad0608,ISRG.OQ,ISRG.OQ,2022-04-07,validation,2022-04-06,0.6510346568247275
047fc0d4a3c7d8e90c99b11c,JCI.N,JCI.N,2022-04-07,validation,2022-04-06,0.6091379696889915
b5e909ae4e297d8a36b8011e,JNPR.N^G25,JNPR.N^G25,2022-04-07,validation,2022-04-06,0.7035449725900506
d3b4448b5122ec01f1b716d1,META.OQ,META.OQ,2022-04-07,validation,2022-04-06,0.5838807640081307
ed9a8bb6f83ef826add65391,MPWR.OQ,MPWR.OQ,2022-04-07,validation,2022-04-06,0.6225216416361011
2fd322c5a9617ad9153c4d63,MSFT.OQ,MSFT.OQ,2022-04-07,validation,2022-04-06,0.7106642545310697
afc50e803ec6c09444e85167,MU.OQ,MU.OQ,2022-04-07,validation,2022-04-06,0.6393330999183428
219bb16911c72ce1aa2a4596,NOW.N,NOW.N,2022-04-07,validation,2022-04-06,0.6992026869166109
1b056e458eed5425c2dee2d1,NTAP.OQ,NTAP.OQ,2022-04-07,validation,2022-04-06,0.6642070729082603
8abc5a943363885f56451756,NVDA.OQ,NVDA.OQ,2022-04-07,validation,2022-04-06,0.78709366350376
0e3c04ac6c7dda4ce57e4f95,NXPI.OQ,NXPI.OQ,2022-04-07,validation,2022-04-06,0.6207465418162447
a3c02c4b16e19436fd65eee6,ORCL.N,ORCL.N,2022-04-07,validation,2022-04-06,0.6673850433801449
eccdca4f909a8d27644b1a3f,QCOM.OQ,QCOM.OQ,2022-04-07,validation,2022-04-06,0.7313602922810544
a122c9661fa4418224b8c8be,ROK.N,ROK.N,2022-04-07,validation,2022-04-06,0.6192795103487673
1489661fef1ef15028faf65c,SNPS.OQ,SNPS.OQ,2022-04-07,validation,2022-04-06,0.5976691258340022
e1988bad55b59dd723217a3f,STX.OQ,STX.OQ,2022-04-07,validation,2022-04-06,0.6424899162596239
3504ea918f5a6868e55aa52b,TER.OQ,TER.OQ,2022-04-07,validation,2022-04-06,0.584630874113875
c39753c81ab41b5bcc55e26e,TRMB.OQ,TRMB.OQ,2022-04-07,validation,2022-04-06,0.6327058769004612
6c64ae1198d4bb3e2aac2866,TSLA.OQ,TSLA.OQ,2022-04-07,validation,2022-04-06,0.6982821066784489
60edb73507687dc00902b548,TT.N,TT.N,2022-04-07,validation,2022-04-06,0.6188967030223855
33b432d78016aa81b3592ff2,TXN.OQ,TXN.OQ,2022-04-07,validation,2022-04-06,0.6540319073014425
985c66a6395959997e6fdf3f,WDC.OQ,WDC.OQ,2022-04-07,validation,2022-04-06,0.6148142334970697
eaeb6dfbe223389ee1ca9880,ZBRA.OQ,ZBRA.OQ,2022-04-07,validation,2022-04-06,0.521522394387702
cf86298267b48f4de6195790,ADI.OQ,ADI.OQ,2022-04-08,validation,2022-04-07,0.5968876925904597
32618a2581b4b33132ea27e8,AMD.OQ,AMD.OQ,2022-04-08,validation,2022-04-07,0.6298875406109324
03468202ec98ad0c892638b5,AMT.N,AMT.N,2022-04-08,validation,2022-04-07,0.5887545252116466
e6f48970ece86639372dabff,AMZN.OQ,AMZN.OQ,2022-04-08,validation,2022-04-07,0.6539770396484303
51535b1c861580b3687296a5,ANET.N,ANET.N,2022-04-08,validation,2022-04-07,0.6614758073112116
45dff9d4cd29f9cee7f06889,APTV.N,APTV.N,2022-04-08,validation,2022-04-07,0.5941756381553803
05722c5f35a9b178f36b318e,AVGO.OQ,AVGO.OQ,2022-04-08,validation,2022-04-07,0.6898343691499387
de325a40a5fef283137e6fdc,CARR.N,CARR.N,2022-04-08,validation,2022-04-07,0.6479993661338523
930b8e9db636f8a7e4075e0f,CDNS.OQ,CDNS.OQ,2022-04-08,validation,2022-04-07,0.5841355531113285
d137219864330f698e13116d,CSCO.OQ,CSCO.OQ,2022-04-08,validation,2022-04-07,0.6573765570671065
b9348d2bcff402341e1483b6,DELL.N,DELL.N,2022-04-08,validation,2022-04-07,0.6035269621610568
ae1a1344735f06601c7c5c25,DLR.N,DLR.N,2022-04-08,validation,2022-04-07,0.578123636599922
72b76d153d68a0480fc107da,EQIX.OQ,EQIX.OQ,2022-04-08,validation,2022-04-07,0.5645238663474155
a9d661c13a2b64a26c54f78c,ETN.N,ETN.N,2022-04-08,validation,2022-04-07,0.6171124597659067
03ab01073546f2764d2ffc3b,GOOG.OQ,GOOG.OQ,2022-04-08,validation,2022-04-07,0.6653654018923582
01c3cbdc7968bd6422c5e217,HON.OQ,HON.OQ,2022-04-08,validation,2022-04-07,0.6129855050131209
df187ef0c5452f0c5683ab30,HPE.N,HPE.N,2022-04-08,validation,2022-04-07,0.6174222120631043
0a976734579b330467f9b19d,IBM.N,IBM.N,2022-04-08,validation,2022-04-07,0.6632753834388386
ef7901305c92f9c357e05b5a,INTC.OQ,INTC.OQ,2022-04-08,validation,2022-04-07,0.6530872159433202
0f4288b4fb3b4b8ac5219bb7,IRM.N,IRM.N,2022-04-08,validation,2022-04-07,0.6709711595388921
ee99a953aa37502e11bfd8a9,ISRG.OQ,ISRG.OQ,2022-04-08,validation,2022-04-07,0.589207996458024
0873eceae57d896facb35882,JCI.N,JCI.N,2022-04-08,validation,2022-04-07,0.6112777851959276
41f421606c52032bbb118cde,JNPR.N^G25,JNPR.N^G25,2022-04-08,validation,2022-04-07,0.667259878105111
eba977d328472d54c3e95bf5,META.OQ,META.OQ,2022-04-08,validation,2022-04-07,0.5140331648461804
1759ce120b9c9829fef66383,MPWR.OQ,MPWR.OQ,2022-04-08,validation,2022-04-07,0.5714627139906037
40bc97e61c104412606fe55c,MSFT.OQ,MSFT.OQ,2022-04-08,validation,2022-04-07,0.6384774187904815
2a64d21657477ad480e18441,MU.OQ,MU.OQ,2022-04-08,validation,2022-04-07,0.6371896639578942
